C,H,O,N,C13,S,P,El_comp,Class,DBE,DBEO,AI,AImod,O_C,H_C,N_C,P_C,N_P,P_N,NOSC,GFE,PI,nkm,KD-CH2,KD-CO2,KD-H2,KD-O2,KD-H2O,KD-CHO,molecular formula,outline,specifics,MSCC
29,42,13,0,1,0,0,CHO,Lignin,9.0,-4.0,0.0,0.11111,0.44828,1.44828,0.0,0.0,0.0,0.0,-0.55172,76.02414,0.44828,600.0,1.07651,0.26838,5.06239,0.21638,0.75872,0.46365,C(13)29H42O13,PUCs,Lignin-like,Lipid
28,37,13,0,0,0,1,CHOP,Lignin,11.0,-2.0,0.0,0.17073,0.46429,1.32143,0.0,0.03571,0.0,inf,-0.57143,76.58571,0.46429,612.0,0.16574,0.65981,4.23754,0.71293,0.1589,0.46033,C28H37O13P,PUCs,Lignin-like,Lipid
40,36,4,0,0,1,0,CHOS,UnsatHC,23.0,19.0,0.51429,0.54054,0.1,0.9,0.0,0.0,0.0,0.0,-0.65,78.825,0.1,613.0,0.96437,0.13855,5.03751,0.08541,0.63962,0.33809,C40H36O4S,PPAs,Polyphenol-like,POCs
30,45,11,0,0,0,1,CHOP,Protein,9.0,-2.0,0.0,0.10638,0.36667,1.5,0.0,0.03333,0.0,inf,-0.93333,86.9,0.36667,613.0,1.08224,0.25657,5.15459,0.20345,0.75755,0.45607,C30H45O11P,UAAs,Aliphatic-like,Lipid
29,43,12,0,0,0,1,CHOP,Lignin,9.0,-3.0,0.0,0.09091,0.41379,1.48276,0.0,0.03448,0.0,inf,-0.82759,83.88621,0.41379,615.0,1.11064,0.28232,5.19612,0.22902,0.78491,0.48246,C29H43O12P,PUCs,Lignin-like,Lipid
29,42,14,0,0,0,0,CHO,Lignin,9.0,-5.0,0.0,0.09091,0.48276,1.44828,0.0,0.0,0.0,0.0,-0.48276,74.05862,0.48276,615.0,1.09426,0.26591,5.17984,0.21261,0.76852,0.46606,C29H42O14,PUCs,Lignin-like,Lipid
27,39,13,0,1,0,1,CHOP,Lignin,9.0,-4.0,0.0,0.07692,0.48148,1.44444,0.0,0.03704,0.0,inf,-0.66667,79.3,0.48148,604.0,1.1497,0.33627,5.16171,0.28393,0.82983,0.53282,C(13)27H39O13P,PUCs,Lignin-like,Lipid
38,32,6,0,0,1,0,CHOS,Lignin,23.0,17.0,0.51613,0.55882,0.15789,0.84211,0.0,0.0,0.0,0.0,-0.47368,73.8,0.15789,617.0,1.02118,0.19003,5.12056,0.13655,0.69434,0.39086,C38H32O6S,PPAs,Polyphenol-like,POCs
29,45,12,0,0,0,1,CHOP,Protein,8.0,-4.0,0.0,0.04545,0.41379,1.55172,0.0,0.03448,0.0,inf,-0.89655,85.85172,0.41379,617.0,1.09729,0.26625,5.19617,0.21278,0.77049,0.46705,C29H45O12P,UAAs,Aliphatic-like,Lipid
29,39,13,0,0,0,1,CHOP,Lignin,11.0,-2.0,0.0,0.16279,0.44828,1.34483,0.0,0.03448,0.0,inf,-0.62069,77.98966,0.44828,626.0,0.1562,0.68825,4.32124,0.74259,0.17587,0.48421,C29H39O13P,PUCs,Lignin-like,Lipid
28,39,14,0,0,0,1,CHOP,Lignin,10.0,-4.0,0.0,0.1,0.5,1.39286,0.0,0.03571,0.0,inf,-0.57143,76.58571,0.5,630.0,0.17126,0.67857,4.36281,0.73325,0.16293,0.47323,C28H39O14P,PUCs,Lignin-like,Lipid
32,38,13,0,0,0,0,CHO,Lignin,14.0,1.0,0.05263,0.29412,0.40625,1.1875,0.0,0.0,0.0,0.0,-0.375,70.9875,0.40625,631.0,1.11352,0.26361,5.30546,0.20893,0.7793,0.46897,C32H38O13,PUCs,Lignin-like,POCs
33,44,12,0,0,0,0,CHO,Lignin,12.0,0.0,0.0,0.22222,0.36364,1.33333,0.0,0.0,0.0,0.0,-0.60606,77.57273,0.36364,633.0,1.05842,0.20574,5.26403,0.15087,0.72311,0.41177,C33H44O12,PUCs,Lignin-like,Lipid
32,34,14,0,0,0,0,CHO,Lignin,16.0,2.0,0.11111,0.36,0.4375,1.0625,0.0,0.0,0.0,0.0,-0.1875,65.64375,0.4375,643.0,1.15909,0.29305,5.43058,0.23732,0.81852,0.5023,C32H34O14,PUCs,Lignin-like,POCs
33,42,13,0,0,0,0,CHO,Lignin,13.0,0.0,0.0,0.24528,0.39394,1.27273,0.0,0.0,0.0,0.0,-0.48485,74.11818,0.39394,647.0,1.09063,0.21911,5.3892,0.16303,0.74791,0.42969,C33H42O13,PUCs,Lignin-like,POCs
31,40,15,0,0,0,0,CHO,Lignin,12.0,-3.0,0.0,0.19149,0.48387,1.29032,0.0,0.0,0.0,0.0,-0.32258,69.49355,0.48387,653.0,1.13409,0.25453,5.4723,0.19793,0.78821,0.46705,C31H40O15,PUCs,Lignin-like,POCs
32,44,14,0,0,0,0,CHO,Lignin,11.0,-3.0,0.0,0.16,0.4375,1.375,0.0,0.0,0.0,0.0,-0.5,74.55,0.4375,653.0,1.09234,0.21272,5.43083,0.15612,0.74644,0.42526,C32H44O14,PUCs,Lignin-like,Lipid
31,40,15,0,1,0,0,CHO,Lignin,12.0,-3.0,0.0,0.19149,0.48387,1.29032,0.0,0.0,0.0,0.0,-0.32258,69.49355,0.48387,654.0,1.13521,0.2543,5.48007,0.19761,0.7888,0.46715,C(13)31H40O15,PUCs,Lignin-like,POCs
32,42,15,0,0,0,0,CHO,Lignin,12.0,-3.0,0.0,0.18367,0.46875,1.3125,0.0,0.0,0.0,0.0,-0.375,70.9875,0.46875,667.0,1.12455,0.22608,5.556,0.16827,0.77124,0.44318,C32H42O15,PUCs,Lignin-like,POCs
32,44,15,0,0,0,0,CHO,Lignin,11.0,-4.0,0.0,0.14286,0.46875,1.375,0.0,0.0,0.0,0.0,-0.4375,72.76875,0.46875,669.0,1.1112,0.21002,5.55605,0.15203,0.75682,0.42777,C32H44O15,PUCs,Lignin-like,Lipid
34,46,14,0,0,0,0,CHO,Lignin,12.0,-2.0,0.0,0.18519,0.41176,1.35294,0.0,0.0,0.0,0.0,-0.52941,75.38824,0.41176,679.0,1.08661,0.1719,5.59817,0.11304,0.72691,0.39292,C34H46O14,PUCs,Lignin-like,Lipid
33,44,15,0,0,0,0,CHO,Lignin,12.0,-3.0,0.0,0.17647,0.45455,1.33333,0.0,0.0,0.0,0.0,-0.42424,72.39091,0.45455,681.0,1.11501,0.19764,5.63969,0.13861,0.75427,0.4193,C33H44O15,PUCs,Lignin-like,Lipid
35,42,14,0,0,0,0,CHO,Lignin,15.0,1.0,0.04762,0.28571,0.4,1.2,0.0,0.0,0.0,0.0,-0.4,71.7,0.4,687.0,1.11712,0.19165,5.68172,0.1321,0.75319,0.41527,C35H42O14,PUCs,Lignin-like,POCs
34,42,15,0,0,0,0,CHO,Lignin,14.0,-1.0,0.0,0.24528,0.44118,1.23529,0.0,0.0,0.0,0.0,-0.35294,70.35882,0.44118,691.0,1.13217,0.20133,5.72329,0.14144,0.76613,0.42625,C34H42O15,PUCs,Lignin-like,POCs
37,48,14,0,0,0,0,CHO,Lignin,14.0,0.0,0.0,0.23333,0.37838,1.2973,0.0,0.0,0.0,0.0,-0.54054,75.70541,0.37838,717.0,1.08469,0.1187,5.84916,0.05655,0.70483,0.35211,C37H48O14,PUCs,Lignin-like,POCs
10,11,4,1,0,0,0,CHON,Lignin,6.0,2.0,0.2,0.42857,0.4,1.1,0.1,0.0,inf,0.0,0.0,60.3,0.5,209.0,0.04938,0.23256,1.43996,0.2507,0.06149,0.16444,C10H11O4N,PUCs,Lignin-like,Not Matched
13,12,3,0,0,0,0,CHO,Lignin,8.0,5.0,0.5,0.56522,0.23077,0.92308,0.0,0.0,0.0,0.0,-0.46154,73.45385,0.23077,216.0,0.02603,0.26539,1.46335,0.28414,0.08857,0.19497,C13H12O3,PPAs,Polyphenol-like,POCs
11,6,5,0,0,0,0,CHO,ConHC,9.0,4.0,0.66667,0.76471,0.45455,0.54545,0.0,0.0,0.0,0.0,0.36364,49.93636,0.45455,218.0,0.09619,0.19783,1.54635,0.21675,0.01943,0.12679,C11H6O5,PAs,Cond. aromatic-like,POCs
13,20,3,0,0,0,0,CHO,Lipid,4.0,1.0,0.1,0.21739,0.23077,1.53846,0.0,0.0,0.0,0.0,-1.07692,90.99231,0.23077,224.0,0.02737,0.32965,1.46355,0.3491,0.14624,0.25661,C13H20O3,UAAs,Lipid-like,Lipid
10,12,4,0,0,1,0,CHOS,Lignin,5.0,1.0,0.0,0.28571,0.4,1.2,0.0,0.0,0.0,0.0,-0.2,66.0,0.4,228.0,0.01026,0.29737,1.52755,0.31716,0.11071,0.22304,C10H12O4S,PUCs,Lignin-like,POCs
8,12,6,0,0,1,0,CHOS,Carb,3.0,-3.0,0.0,0.0,0.75,1.5,0.0,0.0,0.0,0.0,0.25,53.175,0.75,236.0,0.04037,0.27801,1.6107,0.2985,0.08483,0.20108,C8H12O6S,UAAs,Carbohydrate-like,Not Matched
10,9,6,1,0,0,0,CHON,Lignin,7.0,1.0,0.0,0.5,0.6,0.9,0.1,0.0,inf,0.0,0.6,43.2,0.7,239.0,0.10046,0.22189,1.69035,0.24263,0.0263,0.14401,C10H9O6N,PPAs,Polyphenol-like,Not Matched
14,10,4,0,0,0,0,CHO,ConHC,10.0,6.0,0.6,0.66667,0.28571,0.71429,0.0,0.0,0.0,0.0,-0.14286,64.37143,0.28571,242.0,0.06205,0.2644,1.67217,0.2854,0.06632,0.18552,C14H10O4,PPAs,Polyphenol-like,POCs
12,9,5,1,0,0,0,CHON,ConHC,9.0,4.0,0.5,0.64706,0.41667,0.75,0.08333,0.0,inf,0.0,0.33333,50.8,0.5,247.0,0.08921,0.24395,1.73242,0.26538,0.0418,0.16345,C12H9O5N,PPAs,Polyphenol-like,Not Matched
13,13,4,1,0,0,0,CHON,Lignin,8.0,4.0,0.375,0.5,0.30769,1.0,0.07692,0.0,inf,0.0,-0.15385,64.68462,0.38462,247.0,0.04746,0.28576,1.69094,0.3072,0.08358,0.20524,C13H13O4N,PPAs,Polyphenol-like,Not Matched
9,13,6,0,0,0,1,CHOP,Tannin,4.0,-2.0,0.0,0.0,0.66667,1.44444,0.0,0.11111,0.0,inf,-0.66667,79.3,0.66667,248.0,0.12149,0.21297,1.77114,0.23449,0.01003,0.13216,C9H13O6P,PUCs,Lignin-like,Not Matched
11,7,6,1,0,0,0,CHON,ConHC,9.0,3.0,0.5,0.71429,0.54545,0.63636,0.09091,0.0,inf,0.0,0.72727,39.57273,0.63636,249.0,0.11761,0.2182,1.77394,0.23981,0.01444,0.13706,C11H7O6N,PAs,Cond. aromatic-like,Not Matched
10,8,6,0,0,1,0,CHOS,Lignin,7.0,1.0,0.0,0.5,0.6,0.8,0.0,0.0,0.0,0.0,0.6,43.2,0.6,256.0,0.07469,0.27063,1.77789,0.29285,0.06111,0.18719,C10H8O6S,PPAs,Polyphenol-like,POCs
10,8,8,0,0,0,0,CHO,Tannin,7.0,-1.0,0.0,0.5,0.8,0.8,0.0,0.0,0.0,0.0,0.8,37.5,0.8,256.0,0.13562,0.20962,1.83841,0.23183,0.00014,0.1262,C10H8O8,PPAs,Polyphenol-like,POCs
10,13,6,0,0,0,1,CHOP,Lignin,5.0,-1.0,0.0,0.16667,0.6,1.3,0.0,0.1,0.0,inf,-0.6,77.4,0.6,260.0,0.1253,0.22535,1.85479,0.24791,0.01259,0.14062,C10H13O6P,PUCs,Lignin-like,POCs
13,12,4,2,0,0,0,CHON,Lignin,9.0,5.0,0.42857,0.55556,0.30769,0.92308,0.15385,0.0,inf,0.0,0.15385,55.91538,0.46154,260.0,0.06337,0.28736,1.79327,0.30993,0.07455,0.20262,C13H12O4N2,PPAs,Polyphenol-like,Proteins
11,5,6,0,0,0,1,CHOP,ConHC,10.0,4.0,0.75,0.85714,0.54545,0.45455,0.0,0.09091,0.0,inf,0.18182,55.11818,0.54545,264.0,0.18251,0.17346,1.93823,0.19636,0.04253,0.08745,C11H5O6P,PAs,Cond. aromatic-like,POCs
10,18,6,0,0,1,0,CHOS,AminoSugar,2.0,-4.0,0.0,0.0,0.6,1.8,0.0,0.0,0.0,0.0,-0.4,71.7,0.6,266.0,0.00794,0.35096,1.77814,0.37406,0.13319,0.26424,C10H18O6S,UAAs,Aliphatic-like,Lipid
13,16,4,0,0,1,0,CHOS,Lignin,6.0,2.0,0.125,0.3,0.30769,1.23077,0.0,0.0,0.0,0.0,-0.46154,73.45385,0.30769,268.0,0.00501,0.36663,1.77858,0.3899,0.14721,0.27925,C13H16O4S,PUCs,Lignin-like,POCs
17,20,3,0,0,0,0,CHO,Lignin,8.0,5.0,0.35714,0.41935,0.17647,1.17647,0.0,0.0,0.0,0.0,-0.82353,83.77059,0.17647,272.0,0.01213,0.37916,1.79813,0.40277,0.15646,0.29047,C17H20O3,PUCs,Lignin-like,POCs
13,10,5,2,0,0,0,CHON,ConHC,10.0,5.0,0.5,0.64706,0.38462,0.76923,0.15385,0.0,inf,0.0,0.46154,47.14615,0.53846,274.0,0.09559,0.27399,1.91844,0.29778,0.04975,0.18469,C13H10O5N2,PPAs,Polyphenol-like,Not Matched
17,22,3,0,0,0,0,CHO,Lignin,7.0,4.0,0.28571,0.35484,0.17647,1.29412,0.0,0.0,0.0,0.0,-0.94118,87.12353,0.17647,274.0,0.02548,0.39522,1.79818,0.41901,0.17088,0.30588,C17H22O3,PUCs,Lignin-like,POCs
14,14,5,0,1,0,0,CHO,Lignin,8.0,3.0,0.33333,0.47826,0.35714,1.0,0.0,0.0,0.0,0.0,-0.28571,68.44286,0.35714,263.0,0.05533,0.29946,1.80525,0.32229,0.08418,0.21373,C(13)14H14O5,PUCs,Lignin-like,POCs
13,28,4,0,0,1,0,CHOS,Protein,0.0,-4.0,0.0,0.0,0.30769,2.15385,0.0,0.0,0.0,0.0,-1.38462,99.76154,0.30769,280.0,0.0851,0.46303,1.77888,0.48734,0.23372,0.37171,C13H28O4S,SSCs,Aliphatic-like,Lipid
15,8,6,0,0,0,0,CHO,ConHC,12.0,6.0,0.66667,0.75,0.4,0.53333,0.0,0.0,0.0,0.0,0.26667,52.7,0.4,284.0,0.11694,0.2661,2.0062,0.29075,0.03369,0.17355,C15H8O6,PAs,Cond. aromatic-like,POCs
10,21,7,0,0,0,1,CHOP,Carb,1.0,-6.0,0.0,0.0,0.7,2.1,0.0,0.1,0.0,inf,-1.2,94.5,0.7,284.0,0.09077,0.29231,1.9802,0.31696,0.05987,0.19975,C10H21O7P,SSCs,Aliphatic-like,Not Matched
11,11,7,0,0,0,1,CHOP,Lignin,7.0,0.0,0.0,0.38462,0.63636,1.0,0.0,0.09091,0.0,inf,-0.18182,65.48182,0.63636,286.0,0.16133,0.22436,2.0636,0.24917,0.00966,0.13117,C11H11O7P,PUCs,Lignin-like,POCs
14,15,5,0,0,0,1,CHOP,Lignin,8.0,3.0,0.25,0.42857,0.35714,1.07143,0.0,0.07143,0.0,inf,-0.71429,80.65714,0.35714,294.0,0.10833,0.28822,2.0642,0.31374,0.04761,0.1924,C14H15O5P,PUCs,Lignin-like,POCs
13,15,5,0,1,0,1,CHOP,Lignin,7.0,2.0,0.14286,0.36842,0.38462,1.15385,0.0,0.07692,0.0,inf,-0.76923,82.22308,0.38462,283.0,0.10564,0.27608,1.98832,0.30064,0.04447,0.18384,C(13)13H15O5P,PUCs,Lignin-like,POCs
15,24,5,0,1,0,0,CHO,Protein,4.0,-1.0,0.0,0.12,0.33333,1.6,0.0,0.0,0.0,0.0,-0.93333,86.9,0.33333,285.0,0.0076,0.39216,1.88914,0.41691,0.15883,0.29924,C(13)15H24O5,UAAs,Aliphatic-like,Lipid
16,10,6,0,0,0,0,CHO,ConHC,12.0,6.0,0.6,0.69231,0.375,0.625,0.0,0.0,0.0,0.0,0.125,56.7375,0.375,298.0,0.1074,0.29455,2.0899,0.32041,0.05066,0.19743,C16H10O6,PAs,Cond. aromatic-like,POCs
13,17,7,1,0,0,0,CHON,Lignin,6.0,-1.0,0.0,0.17647,0.53846,1.30769,0.07692,0.0,inf,0.0,0.0,60.3,0.61538,299.0,0.07735,0.32599,2.0667,0.35194,0.08126,0.22853,C13H17O7N,PUCs,Lignin-like,Not Matched
18,20,4,0,0,0,0,CHO,Lignin,9.0,5.0,0.35714,0.4375,0.22222,1.11111,0.0,0.0,0.0,0.0,-0.66667,79.3,0.22222,300.0,0.01055,0.39423,2.007,0.42028,0.14863,0.29643,C18H20O4,PUCs,Lignin-like,POCs
11,13,7,0,1,0,1,CHOP,Lignin,6.0,-1.0,0.0,0.23077,0.63636,1.18182,0.0,0.09091,0.0,inf,-0.36364,70.66364,0.63636,289.0,0.14909,0.24065,2.07142,0.26573,0.00417,0.14648,C(13)11H13O7P,PUCs,Lignin-like,POCs
16,18,5,0,1,0,0,CHO,Lignin,8.0,3.0,0.27273,0.40741,0.3125,1.125,0.0,0.0,0.0,0.0,-0.5,74.55,0.3125,291.0,0.03626,0.35634,1.97264,0.3816,0.11813,0.26148,C(13)16H18O5,PUCs,Lignin-like,POCs
11,16,7,0,1,1,0,CHOS,Lignin,4.0,-3.0,0.0,0.0,0.63636,1.45455,0.0,0.0,0.0,0.0,0.0,60.3,0.63636,293.0,0.04508,0.3502,1.99472,0.37564,0.11036,0.25469,C(13)11H16O7S,PUCs,Lignin-like,Not Matched
13,10,7,2,0,0,0,CHON,ConHC,10.0,3.0,0.25,0.6,0.53846,0.76923,0.15385,0.0,inf,0.0,0.76923,38.37692,0.69231,306.0,0.13332,0.27939,2.16888,0.30595,0.02898,0.17967,C13H10O7N2,PPAs,Polyphenol-like,Not Matched
15,20,1,2,0,0,2,CHONP,UnsatHC,8.0,7.0,0.3,0.33333,0.06667,1.33333,0.13333,0.13333,1.0,1.0,-1.46667,102.1,0.2,306.0,0.08257,0.3302,2.11847,0.35676,0.07975,0.23047,C15H20ON2P2,PUCs,H. unsat. phenolic-like,Not Matched
21,8,3,0,0,0,0,CHO,ConHC,18.0,15.0,0.83333,0.84615,0.14286,0.38095,0.0,0.0,0.0,0.0,-0.09524,63.01429,0.14286,308.0,0.08321,0.33227,2.13241,0.359,0.08017,0.23188,C21H8O3,PAs,Cond. aromatic-like,POCs
15,22,1,2,0,0,2,CHONP,UnsatHC,7.0,6.0,0.2,0.2381,0.06667,1.46667,0.13333,0.13333,1.0,1.0,-1.6,105.9,0.2,308.0,0.06922,0.34627,2.11852,0.373,0.09417,0.24588,C15H22ON2P2,PUCs,H. unsat. phenolic-like,Not Matched
14,28,5,0,0,1,0,CHOS,Protein,1.0,-4.0,0.0,0.0,0.35714,2.0,0.0,0.0,0.0,0.0,-1.14286,92.87143,0.35714,308.0,0.06243,0.4781,1.98775,0.50485,0.22589,0.37766,C14H28O5S,SSCs,Aliphatic-like,Lipid
21,10,3,0,0,0,0,CHO,ConHC,17.0,14.0,0.77778,0.79487,0.14286,0.47619,0.0,0.0,0.0,0.0,-0.19048,65.72857,0.14286,310.0,0.06986,0.34833,2.13246,0.37524,0.09459,0.24729,C21H10O3,PAs,Cond. aromatic-like,POCs
13,13,7,0,0,0,1,CHOP,Lignin,8.0,1.0,0.0,0.41176,0.53846,1.0,0.0,0.07692,0.0,inf,-0.30769,69.06923,0.53846,312.0,0.1556,0.26518,2.23094,0.29225,0.00987,0.16351,C13H13O7P,PUCs,Lignin-like,POCs
12,13,7,0,1,0,1,CHOP,Lignin,7.0,0.0,0.0,0.33333,0.58333,1.08333,0.0,0.08333,0.0,inf,-0.33333,69.8,0.58333,301.0,0.1529,0.25303,2.15506,0.27915,0.00673,0.15495,C(13)12H13O7P,PUCs,Lignin-like,POCs
19,22,4,0,0,0,0,CHO,Lignin,9.0,5.0,0.33333,0.41176,0.21053,1.15789,0.0,0.0,0.0,0.0,-0.73684,81.3,0.21053,314.0,0.00101,0.42267,2.09069,0.44994,0.1656,0.3203,C19H22O4,PUCs,Lignin-like,POCs
16,14,6,0,1,0,0,CHO,Lignin,10.0,4.0,0.4,0.53846,0.375,0.875,0.0,0.0,0.0,0.0,-0.125,63.8625,0.375,303.0,0.08182,0.32691,2.09776,0.35321,0.07891,0.22815,C(13)16H14O6,PPAs,Polyphenol-like,POCs
15,16,2,2,0,0,2,CHONP,Lignin,10.0,8.0,0.44444,0.5,0.13333,1.06667,0.13333,0.13333,1.0,1.0,-1.06667,90.7,0.26667,318.0,0.12814,0.30077,2.24359,0.32837,0.04053,0.19714,C15H16O2N2P2,PPAs,Polyphenol-like,Proteins
14,8,7,0,0,1,0,CHOS,ConHC,11.0,4.0,0.5,0.68421,0.5,0.57143,0.0,0.0,0.0,0.0,0.57143,44.01429,0.5,320.0,0.10879,0.32284,2.23769,0.35061,0.06094,0.21854,C14H8O7S,PAs,Cond. aromatic-like,POCs
15,18,2,2,0,0,2,CHONP,Lignin,9.0,7.0,0.33333,0.4,0.13333,1.2,0.13333,0.13333,1.0,1.0,-1.2,94.5,0.26667,320.0,0.11479,0.31684,2.24364,0.34461,0.05495,0.21255,C15H18O2N2P2,PUCs,Lignin-like,Proteins
16,22,1,2,0,0,2,CHONP,UnsatHC,8.0,7.0,0.27273,0.30435,0.0625,1.375,0.125,0.125,1.0,1.0,-1.5,103.05,0.1875,320.0,0.07303,0.35865,2.20217,0.38642,0.09672,0.25434,C16H22ON2P2,PUCs,H. unsat. phenolic-like,Lipid
12,20,7,0,1,1,0,CHOS,Protein,3.0,-4.0,0.0,0.0,0.58333,1.66667,0.0,0.0,0.0,0.0,-0.33333,69.8,0.58333,309.0,0.02219,0.39471,2.07846,0.42154,0.14175,0.29398,C(13)12H20O7S,UAAs,Aliphatic-like,Lipid
11,14,9,0,0,1,0,CHOS,Tannin,5.0,-4.0,0.0,0.0,0.81818,1.27273,0.0,0.0,0.0,0.0,0.54545,44.75455,0.81818,322.0,0.09504,0.3393,2.23734,0.36725,0.07576,0.23435,C11H14O9S,PUCs,Tannin-like,POCs
16,24,1,2,0,0,2,CHONP,Lipid,7.0,6.0,0.18182,0.21739,0.0625,1.5,0.125,0.125,1.0,1.0,-1.625,106.6125,0.1875,322.0,0.05968,0.37471,2.20222,0.40266,0.11114,0.26975,C16H24ON2P2,N_Ccs,Aliphatic-like,Lipid
16,26,1,2,0,0,2,CHONP,Lipid,6.0,5.0,0.09091,0.13043,0.0625,1.625,0.125,0.125,1.0,1.0,-1.75,110.175,0.1875,324.0,0.04633,0.39078,2.20227,0.4189,0.12556,0.28516,C16H26ON2P2,N_Ccs,Aliphatic-like,Lipid
15,32,5,0,0,1,0,CHOS,Protein,0.0,-5.0,0.0,0.0,0.33333,2.13333,0.0,0.0,0.0,0.0,-1.33333,98.3,0.33333,324.0,0.08532,0.52261,2.07149,0.55075,0.25728,0.41695,C15H32O5S,SSCs,Aliphatic-like,Lipid
14,20,1,2,0,1,2,CHONSP,UnsatHC,7.0,6.0,0.125,0.17647,0.07143,1.42857,0.14286,0.14286,1.0,1.0,-1.42857,101.01429,0.21429,326.0,0.05556,0.38424,2.22474,0.41254,0.11739,0.27797,C14H20ON2SP2,PUCs,H. unsat. phenolic-like,Not Matched
18,30,5,0,0,0,0,CHO,Lipid,4.0,-1.0,0.0,0.09677,0.27778,1.66667,0.0,0.0,0.0,0.0,-1.11111,91.96667,0.27778,326.0,0.03734,0.47726,2.13246,0.50557,0.21033,0.37096,C18H30O5,UAAs,Lipid-like,Lipid
24,8,2,0,0,0,0,CHO,ConHC,21.0,19.0,0.86364,0.86957,0.08333,0.33333,0.0,0.0,0.0,0.0,-0.16667,65.05,0.08333,328.0,0.07577,0.3667,2.25813,0.39517,0.09822,0.25979,C24H8O2,PAs,Cond. aromatic-like,POCs
23,20,2,0,0,0,0,CHO,UnsatHC,14.0,12.0,0.57143,0.59091,0.08696,0.86957,0.0,0.0,0.0,0.0,-0.69565,80.12609,0.08696,328.0,0.00813,0.45072,2.17478,0.47919,0.18218,0.34378,C23H20O2,PPAs,Polyphenol-like,POCs
18,34,5,0,0,0,0,CHO,Lipid,2.0,-3.0,0.0,0.0,0.27778,1.88889,0.0,0.0,0.0,0.0,-1.33333,98.3,0.27778,330.0,0.06404,0.50939,2.13256,0.53805,0.23917,0.40178,C18H34O5,UAAs,Lipid-like,Lipid
13,18,7,0,1,1,0,CHOS,Lignin,5.0,-2.0,0.0,0.05882,0.53846,1.38462,0.0,0.0,0.0,0.0,-0.15385,64.68462,0.53846,319.0,0.03935,0.39102,2.16206,0.41872,0.12989,0.28703,C(13)13H18O7S,PUCs,Lignin-like,Lipid
14,4,8,0,0,1,0,CHOS,ConHC,13.0,5.0,0.8,0.88889,0.57143,0.28571,0.0,0.0,0.0,0.0,1.0,31.8,0.57143,332.0,0.15436,0.29341,2.36281,0.32222,0.02172,0.18521,C14H4O8S,PAs,Cond. aromatic-like,POCs
16,18,2,2,0,0,2,CHONP,Lignin,10.0,8.0,0.4,0.45455,0.125,1.125,0.125,0.125,1.0,1.0,-1.125,92.3625,0.25,332.0,0.1186,0.32921,2.32729,0.35803,0.0575,0.22101,C16H18O2N2P2,PUCs,Lignin-like,POCs
17,22,1,2,0,0,2,CHONP,UnsatHC,9.0,8.0,0.33333,0.36,0.05882,1.29412,0.11765,0.11765,1.0,1.0,-1.41176,100.53529,0.17647,332.0,0.07684,0.37102,2.28581,0.39984,0.09928,0.26281,C17H22ON2P2,PUCs,H. unsat. phenolic-like,POCs
13,20,7,0,1,1,0,CHOS,Lignin,4.0,-3.0,0.0,0.0,0.53846,1.53846,0.0,0.0,0.0,0.0,-0.30769,69.06923,0.53846,321.0,0.026,0.40709,2.16211,0.43496,0.14431,0.30244,C(13)13H20O7S,UAAs,Aliphatic-like,Lipid
22,10,3,0,1,0,0,CHO,ConHC,18.0,15.0,0.78947,0.80488,0.13636,0.45455,0.0,0.0,0.0,0.0,-0.18182,65.48182,0.13636,323.0,0.07478,0.36094,2.22387,0.38898,0.09656,0.25566,C(13)22H10O3,PAs,Cond. aromatic-like,POCs
23,12,3,0,0,0,0,CHO,ConHC,18.0,15.0,0.75,0.76744,0.13043,0.52174,0.0,0.0,0.0,0.0,-0.26087,67.73478,0.13043,336.0,0.06413,0.38915,2.2998,0.41832,0.11412,0.27963,C23H12O3,PAs,Cond. aromatic-like,POCs
11,17,9,0,1,0,1,CHOP,Tannin,4.0,-5.0,0.0,0.0,0.81818,1.54545,0.0,0.09091,0.0,inf,-0.36364,70.66364,0.81818,325.0,0.16012,0.27818,2.32196,0.30639,0.01224,0.17228,C(13)11H17O9P,UAAs,Aliphatic-like,Not Matched
14,10,8,0,0,1,0,CHOS,ConHC,10.0,2.0,0.2,0.55556,0.57143,0.71429,0.0,0.0,0.0,0.0,0.57143,44.01429,0.57143,338.0,0.11431,0.3416,2.36296,0.37094,0.06497,0.23144,C14H10O8S,PPAs,Polyphenol-like,POCs
16,19,6,0,0,0,1,CHOP,Lignin,8.0,2.0,0.11111,0.33333,0.375,1.1875,0.0,0.0625,0.0,inf,-0.75,81.675,0.375,338.0,0.10811,0.3478,2.35681,0.37714,0.07117,0.23764,C16H19O6P,PUCs,Lignin-like,POCs
17,23,5,0,0,0,1,CHOP,Lignin,7.0,2.0,0.09091,0.25926,0.29412,1.35294,0.0,0.05882,0.0,inf,-1.05882,90.47647,0.29412,338.0,0.06636,0.38961,2.31533,0.41895,0.11295,0.27944,C17H23O5P,PUCs,Lignin-like,Lipid
16,24,2,2,0,0,2,CHONP,Lipid,7.0,5.0,0.1,0.18182,0.125,1.5,0.125,0.125,1.0,1.0,-1.5,103.05,0.25,338.0,0.07855,0.37741,2.32744,0.40675,0.10075,0.26724,C16H24O2N2P2,N_Ccs,Aliphatic-like,Lipid
